ID_Unidad,Placa,Serial,Marca,Modelo,Color,Tipo_Vehiculo,Tipo_Flota,Estatus_Final,Situacion_Actual,Gerencia,Responsable_Usuario,Cargo_Usuario,Ubicacion_Taller,Documento_Url,Ubicacion_Actual
42663,A31EB4P,JTEBB71JONBO42663,TOYOTA,HZJ79L-DKMRSV(HEMBRITA),BLANCO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),CLAUDIO FIGUEROA,,,,
44287,A28EB8P,JTEBB71J8NB044287,TOYOTA,HZJ79L-DKMRSV(HEMBRITA),BLANCO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,AIT,JAVIER MARQUEZ,,,,
39840,A29EB3P,JTEBB71J3NBO39840,TOYOTA,HZJ79L-DKMRSV(HEMBRITA),BLANCO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN SUR DEL LAGO TRUJILLO,JESUS RIVERA,,,,
43790,A30EB6P,JTEBB71J1NBO43790,TOYOTA,HZJ79L-DKMRSV(HEMBRITA),BLANCO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),EDUARDO CHAVEZ,,,,
10008,SIN PLACAS,LL8ATTHW6R0G10008,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,SEGURIDAD INTEGRAL (DSI),JESUS VIELMA,,,,
10005,SIN PLACAS,LL8ATTHWOROG1005,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),MIGUEL ANGEL GIL,,,,
G10017,SIN PLACAS,LL8ATTW7ROG10017,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),KARLA GUANCHA,,,,
10001,SIN PLACAS,LL8ATTHW3ROG10001,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,SEGURIDAD INTEGRAL (DSI),MIGUEL ANGEL GIL,,,,
10009,SIN PLACAS,LL8ATTHW8ROG10009,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),JOSE UMBRIA,,,,
10004,SIN PLACAS,LL8ATTHW9ROG10004,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,COORDINACION OPERACIONAL,JOAN FIGUEROA,,,,
10007,SIN PLACAS,LL8ATTHW4ROG10007,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,COORDINACION OPERACIONAL,JOSUE RANGEL,,,,
10010,SIN PLACAS,LL8ATTHW4ROG10010,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,ALFREDO BARRIOS,,,,
10011,SIN PLACAS,LL8ATTHWGROG10011,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,ALFREDO BARRIOS,,,,
10013,SIN PLACAS,LL8ATTHW8XROG10013,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,ALFREDO BARRIOS,,,,
10014,SIN PLACAS,LL8ATTHW1ROG10014,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,ALFREDO BARRIOS,,,,
10015,SIN PLACAS,LL8ATTHW3ROG10015,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,COORDINACION OPERACIONAL,JOSUE RANGEL,,,,
10012,SIN PLACAS,LL8ATTHW8ROG10012,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,SERVICIOS ELECTRICOS,JOSE CASTILLO,,,,
10006,SIN PLACAS,LL8ATTHW2ROG10006,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,SERVICIOS ELECTRICOS,ENDER PACHECO,,,,
10002,SIN PLACAS,LL8ATTHW5ROG10002,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,COORDINACION OPERACIONAL,JOAN FIGUEROA,,,,
10003,SIN PLACAS,LL8ATTHW7ROG10003,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,COORDINACION OPERACIONAL,JOSE ZAMORA,,,,
10016,SIN PLACAS,LL8ATTHW5ROG10016,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,ERWIN HERRERA,,,,
10018,SIN PLACAS,LL8ATTHW5ROG10018,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,JOSE AMAYA,,,,
10019,SIN PLACAS,LL8ATTHW0ROG10019,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,COORDINACION OPERACIONAL,ADELIS BARRIO,,,,
10020,SIN PLACAS,LL8ATTHW7R3G10020,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,COORDINACION OPERACIONAL,ALFREDO BARRIOS,,,,
7633,A20EN8P,MR0BX8CD4S2807633,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,ALFREDO BARRIOS,,,,
57788,A20EN6P,MR0BX8CD8S2857788,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DESARROLLO SOCIAL,SHEILA SAAVEDRA,,,,
57672,A20EN9P,MR0BX8CD0S2857672,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),ERNESTO MORA,,,,
7674,A20EN7P,MR0BX8CD7S2807674,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,AMBIENTE,JOVIER DE LA VICTORIA,,,,
16732,63JABI,8ZCEC14T85V314767,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,GOIP,EDWIN ESTRADA,,,,
OCC-095,A85EL7P,MR0BX8CD3S2812077,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),RAFAEL PARADA,,,,
OCC-092,A85EL1P,MR0BX8CD4S2812041,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DEPOCC,ALEXANDER ALBORNOZ,,,,
OCC-093,A18AW1R,MR0BX8CD1S2861360,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DEPOCC,ALVARO OCANDO,,,,
OCC-094,A85EL4P,MR0BX8CD3S2860940,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,AIT,ALEXANDER PIRELA,,,,
OCC-096,A86EL3P,MR0BX8CD3S2811544,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,GOIP,EDWIN CHACIN,,,,
OCC-097,A49BD2R,MR0BX8CD8S2809871,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN LAGO,RAMÓN BALDALLO,,,,
OCC-098,A85EL5P,MR0BX8CD3S2812113,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN LAGO,HEBERT MOROS,,,,
OCC-099,A84EL9P,MR0BX8CDXS2810343,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN SUR DEL LAGO TRUJILLO,JULIO GARCIA,,,,
OCC-100,A49BD6R,MR0BX8CD6S2810338,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN SUR DEL LAGO TRUJILLO,ALVARO CARDOZO,,,,
OCC-101,A15AW4R,MR0BX8CD4S2861112,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SALUD,ERNESTO FERNANDEZ,,,,
OCC-102,A49BD5R,MR0BX8CD6S2810761,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,MPETROLEO,DOUMARIS RODRIGUEZ,,,,
10162,SIN PLACAS,LL8ATTHW8S0G10162,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,BARIVEN,RAMON BARRIOS,,,,
10212,SIN PLACAS,LL8ATTHW8S0G10212,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,BARIVEN,DAVID VELASQUEZ,,,,
10181,SIN PLACAS,LL8ATTHW1S0G10181,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,BARIVEN,RAMON BARRIOS,,,,
10042,SIN PLACAS,LL8ATTHW9S0G10042,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,JOSE SARMIENTO,,,,
10258,SIN PLACAS,LL8ATTHWXS0G10258,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,GABRIEL CHACON,,,,
10268,SIN PLACAS,LL8ATTHW2S0G10268,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,ERICK VILLARROEL,,,,
10072,SIN PLACAS,LL8ATTHW7S0G10072,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,ERICK VILLARROEL,,,,
10121,SIN PLACAS,LL8ATTHW5S0G10121,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,LEONARDO QUINTERO,,,,
G10016,SIN PLACAS,LL8ATTHW8S0G10016,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,JOSE GARCIA,,,,
10157,SIN PLACAS,LL8ATTHW4S0G10157,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,MERVIN INCIARTE,,,,
10143,SIN PLACAS,LL8ATTHW4S0G10143,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,JUAN MALDONADO,,,,
10189,SIN PLACAS,LL8ATTHW6S0G10189,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,ANDRES PINEDA,,,,
10246,SIN PLACAS,LL8ATTHW3S0G10246,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,MARGARET GONZALEZ,,,,
G10019,SIN PLACAS,LL8ATTHW3S0G10019,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,ALDEMAR MOYA,,,,
10213,SIN PLACAS,LL8ATTHWXS0G10213,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,RHONNY MUÑOZ,,,,
10201,SIN PLACAS,LL8ATTHW3S0G10201,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,JEAN BERROTERAN,,,,
10279,SIN PLACAS,LL8ATTHW7S0G10279,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,SEGURIDAD INTEGRAL (DSI),SEGURIDAD INTEGRAL (DSI),,,,
10186,SIN PLACAS,LL8ATTHWO5G10186,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),SEGURIDAD INTEGRAL (DSI),,,,
10161,SIN PLACAS,LL8ATTHW650G10161,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),SEGURIDAD INTEGRAL (DSI),,,,
10205,SIN PLACAS,LL8ATTHW05G10205,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),SEGURIDAD INTEGRAL (DSI),,,,
10245,SIN PLACAS,LL8ATTHW1S0G10245,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),SEGURIDAD INTEGRAL (DSI),,,,
10138,SIN PLACAS,LL8ATTHW0S0G10138,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,SEGURIDAD INTEGRAL (DSI),SEGURIDAD INTEGRAL (DSI),,,,
10228,SIN PLACAS,LL8ATTHW1S0G10228,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,INOPERATIVA,PARADA POR FALLA,SEGURIDAD INTEGRAL (DSI),SEGURIDAD INTEGRAL (DSI),,,,
10280,SIN PLACAS,LL8ATTHW3S0G10280,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),SEGURIDAD INTEGRAL (DSI),,,,
10180,SIN PLACAS,LL8ATTHWXS0G10180,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),SEGURIDAD INTEGRAL (DSI),,,,
10288,SIN PLACAS,LL8ATTHW850G10288,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),SEGURIDAD INTEGRAL (DSI),,,,
10208,SIN PLACAS,LL8ATTHW6S0G10208,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),SEGURIDAD INTEGRAL (DSI),,,,
10150,SIN PLACAS,LL8ATTHW1S0G10150,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),SEGURIDAD INTEGRAL (DSI),,,,
10281,SIN PLACAS,LL8ATTHW550G10281,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,GOIP,GOIP,,,,
10248,SIN PLACAS,LL8ATTHW7S0G10248,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,GOIP,GOIP,,,,
10070,SIN PLACAS,LL8ATTHW350G10070,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,GOIP,GOIP,,,,
10037,SIN PLACAS,LL8ATTHW550G10037,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,GOIP,CARLOS ARENAS,,,,
10022,SIN PLACAS,LL8ATTHW3S0G10022,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,GOIP,GOIP,,,,
10133,SIN PLACAS,LL8ATTHW1S0G10133,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,GOIP,GOIP,,,,
10073,SIN PLACAS,LL8ATTHW9S0G10073,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,COORDINACION OPERACIONAL,,,,
10234,SIN PLACAS,LL8ATTHW7S0G10234,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,COORDINACION OPERACIONAL,,,,
OCC-103,A46AP3R,MR0BX8CD1S2814314,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,GOIP,DARWINNG GARCIA,,,,
10170,SIN PLACAS,LL8ATTHW7S0G10170,LINHAI,TGN126L-DTMHKV,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN SUR DEL LAGO TRUJILLO,DIVISIÓN SUR DEL LAGO TRUJILLO,,,,
10092,SIN PLACAS,LL8ATTHW2S0G10092,LINHAI,TGN126L-DTMHKV,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN SUR DEL LAGO TRUJILLO,DIVISIÓN SUR DEL LAGO TRUJILLO,,,,
10179,SIN PLACAS,LL8ATTHW3S0G10179,LINHAI,T-ARCHON-550L,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,TRANSPORTE TERRESTRE,EDECIO AGREDA,,,,
OCC-104,A09BD1R,MR0BXCD9S2809412,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN SUR DEL LAGO TRUJILLO,LUIS BRAVO,,,,
OCC-105,A46AP1R,MR0BX8CD452814422,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,GOIP,LINDOMAR MOSQUERA,,,,
OCC-106,A46AP0R,MR0BX8CD552814011,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,GOIP,LEONEL PARRA,,,,
OCC-125,A45AP9R,MR0BX8CD052862340,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,"OCC, DIVISIÓN COSTA OCCIDENTAL",VIRGILIO ARTEAGA,,,,
OCC-108,A45AP8R,MR0BX8CD7S2813667,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN LAGO,WOLMER SANCHEZ,,,,
OCC-109,A09BD3R,MR0BXCD852809482,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN SUR DEL LAGO TRUJILLO,RAFAEL QUINTERO,,,,
OCC-110,A09BD2R,MR0BXCD1S2859513,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN LAGO,JOSE MARCANO,,,,
OCC-111,A46AP4R,MR0BX8CD4S2813576,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN LAGO,RAUL OJEDA,,,,
OCC-112,A08BD8R,MR0BX8CD0S2859390,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS ELECTRICOS,GIORDANI PINEDA,,,,
OCC-113,A08BD5R,MR0BX8CD6S2859281,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",FRANCISCO SUAREZ,,,,
OCC-114,A09BD5R,MR0BX8CD3S2858928,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,KELVI CHIRINOS,,,,
OCC-115,A09BD6R,MR0BX8CD052858840,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS LOGISTICOS,MIGUEL ALVAREZ,,,,
OCC-117,A48BD3R,MR0BX8CD6S2813420,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,FREDDE PADRON,,,,
OCC-121,A47BD7R,MR0BX8CD0S2812800,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS ELECTRICOS,ERNESTO HERNANDEZ,,,,
OCC-116,A46AP2R,MR0BX8CD5S2813540,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DAPOCC,CARLOS CONTRERAS,,,,
OCC-118,A46AP5R,MR0BX8CD3S2814511,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN SUR DEL LAGO TRUJILLO,LUIS GUTIERREZ,,,,
OCC-120,A47AP2R,MR0BX8CD3S2813956,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,RELACIONES GUBERNAMENTALES PROPIEDADES Y CATASTRO,NINOSKA BONANNI,,,,
OCC-122,A46BD2R,MR0BX8CD552813540,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DEPOCC,RAFAEL ROSAS,,,,
OCC-123,A08BD9R,MR0BX8CD9S2859047,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS LOGISTICOS,JACQUELINE ZAMBRANO,,,,
OCC-124,A46BD0R,MR0BX8CD9S2812651,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS LOGISTICOS,CARLOS OCHOA,,,,
OCC-126,A46BD4R,MR0BX8CDXS2812884,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,PETROPERIJA,JANETH MORALES,,,,
OCC-127,A47AP3R,MR0BX8CD2S2862131,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,PETROPERIJA,JORGE GONZALEZ,,,,
OCC-130,A47BD2R,MR0BX8CD5S2813022,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
OCC-132,A47AP0R,MR0BX8CD6S2814552,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,INGENIERIA DE COSTOS,LUIS BARBOZA,,,,
OCC-107,A45BD5R,MR0BX8CD5S2861801,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,MPETROLEO,ALBERTO BETANCOURT,,,,
16689,80IABI,8ZCEC14T65V313147,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,GOIP,JOSE BERRIOS,,,,
3473,DAM90L,626NIA-03473,MAZDA,MAZDA 626,GRIS,SEDAN,Liviana,OPERATIVA,OPERATIVA,TRANSPORTE TERRESTRE,WALTER FANEITE,,,,
OCC-128,A46AP9R,MR0BX8CDXS2862779,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,ROBERTO BELTRAN,,,,
OCC-129,A46AP6R,MR0BX8CD9S2862627,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,FINANZAS,ALI AREVALO,,,,
OCC-131,A46AP7R,MR0BX8CD6S2882522,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS ELECTRICOS,LUIS GONZALEZ,,,,
OCC-119,A47AP1R,MR0BX8CD3S2814010,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN LAGO,GASPAR COY,,,,
10272,S/P,1184TTHW450G10272,LINHAI,T-ARCHON-550L,BLANCO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SERVICIOS ELECTRICOS,GUSTAVO CHACIN,,,,
9488,AA580LT,8Y8P45FP7A1109488,JEEP,CHEROKEE,BEIGE,PICK-UP,Liviana,OPERATIVA,OPERATIVA,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1867,S/P,1N6D0EV8CC451867,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,INOPERATIVA,INOPERATIVA,GOIP,EDWARD VALERO,,,,
10051,SIN PLACAS,LL8ATTHWXS0G10051,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,MPETROLEO,MPETROLEO,,,,
10227,SIN PLACAS,LL8ATTHWXS0G10227,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,MPETROLEO,MPETROLEO,,,,
10249,SIN PLACAS,LL8ATTHW9S0G10249,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN LAGO,RAMÓN BALDALLO,,,,
10199,SIN PLACAS,LL8ATTHW9S0G10199,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,SERVICIOS ELECTRICOS,OVIEL MEZA,,,,
10190,SIN PLACAS,LL8ATTHW2S0G10190,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO","COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",,,,
10270,SIN PLACAS,LL8ATTHW0S0G10270,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
10173,SIN PLACAS,LL8ATTHW2S0G10173,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
10076,SIN PLACAS,LL8ATTHW4S0G10076,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,COORDINACION OPERACIONAL,,,,
10044,SIN PLACAS,LL8ATTHW2S0G10044,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
10074,SIN PLACAS,LL8ATTHW0S0G10074,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,COORDINACION OPERACIONAL,,,,
10251,SIN PLACAS,LL8ATTHW7S0G10251,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
10090,SIN PLACAS,LL8ATTHW9S0G10090,LINHAI,T-ARCHON-550L,ROJO,RUSTICO,Liviana,OPERATIVA,OPERATIVA,EM PETROPERIJA,JANETH MORALES,,,,
3718,A49AK4V,8ZCNCRE09BV323718,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,DIVISIÓN LAGO,NO APLICA,,,,
5670,53T-AAV,8ZCEC14T01V305670,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN LAGO,WIBER MONTIEL,,,,
OCC-1601,AH224FD,LFMAYA0C7S0861625,TOYOTA,COROLLA,BLANCO,SEDAN,Liviana,OPERATIVA,OPERATIVA,FINANZAS,ALI AREVALO,,,,
